,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
4565,4854,flashscore.com,82.7734470367432,37.6327037811279,62.0,18.816351890564,1416.0,850.0,298162.0,185.202.237.140,Stockholm,Sweden,0,689,292506,Other
4572,4861,vocabulary.com,88.0177021026611,42.0067310333252,464.0,21.0033655166626,2218.0,1583.0,45239.0,185.202.237.140,Stockholm,Sweden,0,3920,10463082,Other
4577,4867,booking.com,81.5708637237549,39.682149887085,361.0,19.8410749435425,1458.0,1277.0,590677.0,185.202.237.140,Stockholm,Sweden,0,320,305220,Other
4578,4868,xhamster.com,86.3273143768311,39.4484996795654,352.0,19.7242498397827,3967.0,2613.0,327940.0,185.202.237.140,Stockholm,Sweden,0,2139,4499591,Other
4589,4880,hotels.com,82.8287601470947,57.6362609863281,402.0,28.8181304931641,4015.0,3085.0,958892.0,185.202.237.140,Stockholm,Sweden,0,405,83091,Other
4592,4884,wellsfargo.com,111.807584762573,37.3787879943848,34.0,18.6893939971924,121995.0,979.0,132047.0,185.202.237.140,Stockholm,Sweden,0,696,2369161,Other
4594,4886,realtor.com,609.875679016113,42.8249835968018,593.0,21.4124917984009,12800.0,1345.0,953149.0,185.202.237.140,Stockholm,Sweden,0,164046,68052529,Other
4611,4905,merriam-webster.com,58.934211730957,26.7713069915771,40.0,13.3856534957886,3762.0,630.0,265785.0,45.8.149.97,Zürich,Switzerland,0,11280,13209094,Educational Websites
4612,4906,pinterest.com,78.5017013549805,25.4395008087158,245.0,12.7197504043579,1057.0,1051.0,262582.0,45.8.149.97,Zürich,Switzerland,0,696,186621,Social Media Sites
4618,4912,cambridge.org,74.1968154907227,21.4636325836182,117.0,10.7318162918091,1293.0,905.0,286057.0,45.8.149.97,Zürich,Switzerland,0,146,293293,Educational Websites
4623,4917,espn.com,53.7550449371338,56.0526847839356,409.0,28.0263423919678,3210.0,2458.0,1923876.0,45.8.149.97,Zürich,Switzerland,0,1344,2684502,Other
4624,4918,linkedin.com,92.357873916626,48.3942031860352,281.0,24.1971015930176,779.0,533.0,133392.0,45.8.149.97,Zürich,Switzerland,0,1010,6265668,Social Media Sites
4629,4923,gsmarena.com,75.5538940429688,21.0835933685303,30.0,10.5417966842651,1177.0,710.0,64228.0,45.8.149.97,Zürich,Switzerland,0,474,1510139,Other
4633,4927,webmd.com,392.277956008911,22.9134559631348,266.0,11.4567279815674,1561.0,981.0,292904.0,45.8.149.97,Zürich,Switzerland,0,233,558287,Health and Medical Websites
4645,4939,livescore.com,61.0265731811523,22.2406387329102,43.0,11.1203193664551,1484.0,548.0,252830.0,45.8.149.97,Zürich,Switzerland,0,1082,2398347,Other
4647,4941,pornhub.com,78.7844657897949,21.8369960784912,109.0,10.9184980392456,1627.0,966.0,665257.0,45.8.149.97,Zürich,Switzerland,0,1510,6153067,Other
4649,4944,nih.gov,367.751121520996,27.9943943023682,162.0,13.9971971511841,2008.0,737.0,81118.0,45.8.149.97,Zürich,Switzerland,0,2776,4746962,Health and Medical Websites
4659,4954,flashscore.com,51.1422157287598,21.9097137451172,38.0,10.9548568725586,10486.0,10379.0,299359.0,45.8.149.97,Zürich,Switzerland,0,480,595628,Other
4666,4961,vocabulary.com,53.9178848266602,26.6201496124268,416.0,13.3100748062134,1813.0,1330.0,44582.0,45.8.149.97,Zürich,Switzerland,0,1442,6304004,Other
4671,4967,booking.com,93.4221744537354,27.0042419433594,302.0,13.5021209716797,2251.0,1221.0,687628.0,45.8.149.97,Zürich,Switzerland,0,1765,1404575,Other
4672,4968,xhamster.com,54.8214912414551,22.7901935577393,294.0,11.3950967788696,3383.0,1596.0,324825.0,45.8.149.97,Zürich,Switzerland,0,2808,4499591,Other
4678,4975,twitch.tv,68.0043697357178,61.6364479064941,0.0,30.8182239532471,2175.0,749.0,212783.0,45.8.149.97,Zürich,Switzerland,0,408,1493016,Entertainment Websites
4687,4985,expedia.com,95.2613353729248,23.0069160461426,547.0,11.5034580230713,7490.0,2002.0,1470256.0,45.8.149.97,Zürich,Switzerland,0,17389,29296042,Other
4691,4989,nba.com,412.405490875244,21.9314098358154,942.0,10.9657049179077,5062.0,1620.0,593576.0,45.8.149.97,Zürich,Switzerland,0,2042,7608925,Other
4707,5007,yelp.com,785.178422927856,253.64875793457,948.0,126.824378967285,4689.0,4684.0,109948.0,185.213.82.25,Taipei,Taiwan,0,3892,1802645,Other
4712,5012,cambridge.org,935.638666152954,256.510734558105,810.0,128.255367279053,6940.0,4005.0,285856.0,185.213.82.25,Taipei,Taiwan,0,1380,293293,Educational Websites
4736,5036,thefreedictionary.com,1192.47603416443,252.355575561523,515.0,126.177787780762,27543.0,2646.0,192507.0,185.213.82.25,Taipei,Taiwan,0,73151,35527133,Educational Websites
4739,5039,livescore.com,519.597768783569,252.311229705811,255.0,126.155614852905,7851.0,2857.0,252831.0,185.213.82.25,Taipei,Taiwan,0,4187,2398347,Other
4750,5051,cnbc.com,1070.88351249695,263.658046722412,2114.0,131.829023361206,6154.0,3642.0,2326344.0,185.213.82.25,Taipei,Taiwan,0,1308,36568,News Websites
4783,5087,crazygames.com,585.038661956787,255.140781402588,800.0,127.570390701294,9852.0,3668.0,596234.0,185.213.82.25,Taipei,Taiwan,0,26035,20044605,Gaming Websites
4790,5095,stackoverflow.com,952.522039413452,319.211959838867,456.0,159.605979919434,3817.0,3118.0,175936.0,185.213.82.25,Taipei,Taiwan,0,9013,2018765,Other
4835,5141,pornhub.com,543.843030929565,215.908288955688,604.0,107.954144477844,72040.0,6341.0,667778.0,122.155.174.183,Bang Rak,Thailand,0,156475,3377173,Other
4865,5174,dominos.com,1056.46347999573,1232.68461227417,500.0,616.342306137085,8737.0,5287.0,87970.0,122.155.174.183,Bang Rak,Thailand,0,45388,1040368,Other
4874,5184,wellsfargo.com,436.087846755981,196.521520614624,236.0,98.260760307312,7404.0,5309.0,131292.0,122.155.174.183,Bang Rak,Thailand,0,3238,233298,Other
4895,5207,yelp.com,207.970142364502,56.614875793457,851.0,28.3074378967285,2033.0,2026.0,109601.0,195.88.86.3,Istanbul,Turkey,0,567,1510139,Other
4900,5212,cambridge.org,182.729244232178,55.1774501800537,159.0,27.5887250900269,2313.0,1340.0,286060.0,195.88.86.3,Istanbul,Turkey,0,628,586586,Educational Websites
4905,5217,espn.com,172.316312789917,58.9687824249268,623.0,29.4843912124634,19496.0,3440.0,709675.0,195.88.86.3,Istanbul,Turkey,0,13154,15802273,Other
4911,5223,gsmarena.com,200.416564941406,54.4083118438721,96.0,27.204155921936,2108.0,1507.0,64652.0,195.88.86.3,Istanbul,Turkey,0,1046,1802645,Other
4912,5224,mayoclinic.org,679.079055786133,59.619665145874,236.0,29.809832572937,6632.0,1833.0,557851.0,195.88.86.3,Istanbul,Turkey,0,2869,7992048,Health and Medical Websites
4917,5229,whatsapp.com,143.128395080566,81.0337066650391,587.0,40.5168533325195,2371.0,2007.0,258853.0,195.88.86.3,Istanbul,Turkey,0,1756,6261772,Other
4929,5241,pornhub.com,192.45457649231,55.1903247833252,161.0,27.5951623916626,3795.0,2602.0,643140.0,195.88.86.3,Istanbul,Turkey,0,1630,6132377,Other
4931,5244,nih.gov,606.796979904175,126.633644104004,212.0,63.316822052002,12856.0,1279.0,81112.0,195.88.86.3,Istanbul,Turkey,0,4019,6257101,Health and Medical Websites
4933,5246,steampowered.com,184.914112091064,55.1824569702148,79.0,27.5912284851074,2841.0,1333.0,502920.0,195.88.86.3,Istanbul,Turkey,0,596,1510139,Other
4941,5254,flashscore.com,203.81498336792,61.8693828582764,132.0,30.9346914291382,11051.0,10828.0,299359.0,195.88.86.3,Istanbul,Turkey,0,935,303189,Other
4944,5257,speedtest.net,207.326650619507,59.3526363372803,205.0,29.6763181686401,7443.0,948.0,205427.0,195.88.86.3,Istanbul,Turkey,0,13443,13956524,Other
4948,5261,vocabulary.com,171.077966690063,68.9775943756104,224.0,34.4887971878052,3003.0,1790.0,44883.0,195.88.86.3,Istanbul,Turkey,0,1939,4499591,Other
4953,5267,booking.com,189.733028411865,54.6679496765137,390.0,27.3339748382568,2435.0,1550.0,673373.0,195.88.86.3,Istanbul,Turkey,0,2994,6879211,Other
4959,5274,dominos.com,125.261306762695,56.6420555114746,309.0,28.3210277557373,3311.0,531.0,47710.0,195.88.86.3,Istanbul,Turkey,0,364,1494726,Other
4972,5288,digitaltrends.com,172.241449356079,54.7811985015869,87.0,27.3905992507935,15846.0,1259.0,640931.0,195.88.86.3,Istanbul,Turkey,0,38190,28385689,Other
4973,5289,nba.com,522.339105606079,56.8501949310303,1194.0,28.4250974655151,8983.0,2572.0,738709.0,195.88.86.3,Istanbul,Turkey,0,2868,2993013,Other
4987,5305,merriam-webster.com,159.356594085693,49.6923923492432,92.0,24.8461961746216,15339.0,624.0,275756.0,143.244.46.169,Kyiv,Ukraine,0,51232,30135143,Educational Websites
4994,5312,cambridge.org,174.14402961731,43.1621074676514,221.0,21.5810537338257,2422.0,1424.0,286062.0,143.244.46.169,Kyiv,Ukraine,0,266,293293,Educational Websites
4999,5317,espn.com,227.739810943604,48.2046604156494,233.0,24.1023302078247,14787.0,2599.0,1460035.0,143.244.46.169,Kyiv,Ukraine,0,75474,36917305,Other
5005,5323,gsmarena.com,171.440601348877,43.2672500610352,74.0,21.6336250305176,1643.0,1069.0,64576.0,143.244.46.169,Kyiv,Ukraine,0,507,1510139,Other
5006,5324,mayoclinic.org,563.439130783081,43.4262752532959,216.0,21.7131376266479,5761.0,1185.0,557851.0,143.244.46.169,Kyiv,Ukraine,0,1739,8024984,Health and Medical Websites
5008,5326,timeanddate.com,325.007438659668,48.7520694732666,91.0,24.3760347366333,15431.0,548.0,69414.0,143.244.46.169,Kyiv,Ukraine,0,4679,11133411,Other
5024,5342,ytmp3.cc,693.065404891968,43.133020401001,239.0,21.5665102005005,3227.0,1737.0,164547.0,143.244.46.169,Kyiv,Ukraine,0,3890,9307101,Other
5027,5346,steampowered.com,241.405487060547,43.5159206390381,77.0,21.757960319519,2333.0,1183.0,521252.0,143.244.46.169,Kyiv,Ukraine,0,577,1510139,Other
5042,5361,vocabulary.com,118.587970733643,45.0065135955811,213.0,22.5032567977905,4326.0,3050.0,44883.0,143.244.46.169,Kyiv,Ukraine,0,4781,10478495,Other
5047,5367,booking.com,163.13624382019,43.2569980621338,458.0,21.6284990310669,2443.0,1608.0,587677.0,143.244.46.169,Kyiv,Ukraine,0,1620,2852467,Other
5048,5368,xhamster.com,115.308046340942,59.0879917144775,384.0,29.5439958572388,3907.0,1931.0,332961.0,143.244.46.169,Kyiv,Ukraine,0,2204,2979840,Other
5067,5389,nba.com,471.19665145874,43.264627456665,541.0,21.6323137283325,7354.0,1845.0,811211.0,143.244.46.169,Kyiv,Ukraine,0,4198,13379308,Other
5068,5390,nintendo.com,692.109346389771,46.2396144866943,67.0,23.1198072433472,2481.0,1233.0,766648.0,143.244.46.169,Kyiv,Ukraine,0,385,305220,Gaming Websites
5099,5423,gsmarena.com,105.511426925659,30.7083129882812,41.0,15.3541564941406,1208.0,777.0,64552.0,185.183.181.80,London,United_Kingdom,0,1145,4370648,Other
5101,5425,cricbuzz.com,379.570484161377,46.6461181640625,212.0,23.3230590820312,2418.0,397.0,140440.0,185.183.181.80,London,United_Kingdom,0,3814,10013986,Other
5102,5426,timeanddate.com,228.284358978271,32.224178314209,82.0,16.1120891571045,2818.0,678.0,67907.0,185.183.181.80,London,United_Kingdom,0,3837,2398347,Other
5113,5437,xvideos.com,161.501169204712,30.5843353271484,112.0,15.2921676635742,1214.0,882.0,142224.0,185.183.181.80,London,United_Kingdom,0,201,17522,Other
5115,5439,livescore.com,69.9036121368408,36.0894203186035,34.0,18.0447101593018,1547.0,571.0,260477.0,185.183.181.80,London,United_Kingdom,0,537,1056096,Other
5118,5442,ytmp3.cc,640.352964401245,32.6781272888184,193.0,16.3390636444092,4486.0,1467.0,164547.0,185.183.181.80,London,United_Kingdom,0,14228,13519490,Other
5136,5461,vocabulary.com,89.3511772155762,32.5202941894531,373.0,16.2601470947266,2068.0,1446.0,45283.0,185.183.181.80,London,United_Kingdom,0,3871,10463082,Other
5142,5468,xhamster.com,78.7835121154785,32.8261852264404,353.0,16.4130926132202,3242.0,1718.0,302532.0,185.183.181.80,London,United_Kingdom,0,2883,4499591,Other
5157,5485,expedia.com,193.032264709473,82.1640491485596,689.0,41.0820245742798,10065.0,2541.0,1476002.0,185.183.181.80,London,United_Kingdom,0,20990,26067060,Other
5182,5512,cambridge.org,325.299501419067,104.172468185425,295.0,52.0862340927124,3041.0,1622.0,286057.0,185.199.103.148,New York City,United_States,0,1180,586586,Educational Websites
5215,5546,steampowered.com,223.711490631104,103.969097137451,98.0,51.9845485687256,3979.0,1690.0,506144.0,185.199.103.148,New York City,United_States,0,2298,1510139,Other
5220,5551,cnbc.com,231.138944625854,117.259740829468,161.0,58.6298704147339,2354.0,934.0,2239102.0,185.199.103.148,New York City,United_States,0,1313,91372,News Websites
5223,5554,flashscore.com,222.885131835937,104.140520095825,126.0,52.0702600479126,1935.0,1397.0,298162.0,185.199.103.148,New York City,United_States,0,1432,1060552,Other
5236,5568,xhamster.com,219.316720962524,104.681968688965,504.0,52.3409843444824,5021.0,2895.0,338521.0,185.199.103.148,New York City,United_States,0,2786,4792030,Other
5241,5574,dominos.com,374.915838241577,105.176687240601,454.0,52.5883436203003,2479.0,1978.0,136714.0,185.199.103.148,New York City,United_States,0,581,43009,Other
5375,5717,espn.com,342.015743255615,93.4619903564453,522.0,46.7309951782227,15238.0,4335.0,1377339.0,91.239.206.181,Tbilisi,Georgia,0,4608,10869260,Other
5378,5720,espncricinfo.com,992.238998413086,94.4852828979492,147.0,47.2426414489746,3860.0,2303.0,590855.0,91.239.206.181,Tbilisi,Georgia,0,10888,12116904,Other
5381,5723,gsmarena.com,331.895112991333,92.7102565765381,152.0,46.355128288269,27826.0,2109.0,90091.0,91.239.206.181,Tbilisi,Georgia,0,14903,12887954,Other
5383,5725,cricbuzz.com,597.373247146606,96.0547924041748,518.0,48.0273962020874,10318.0,925.0,145850.0,91.239.206.181,Tbilisi,Georgia,0,9784,14010749,Other
5384,5726,timeanddate.com,495.728969573975,92.69118309021,191.0,46.345591545105,20087.0,1090.0,69129.0,91.239.206.181,Tbilisi,Georgia,0,51929,36358378,Other
5386,5728,thesaurus.com,489.639043807983,93.6336517333984,143.0,46.8168258666992,26769.0,1572.0,246371.0,91.239.206.181,Tbilisi,Georgia,0,22689,19454129,Other
5388,5730,rottentomatoes.com,336.125612258911,93.8465595245361,152.0,46.9232797622681,15449.0,1699.0,539577.0,91.239.206.181,Tbilisi,Georgia,0,3358,7735575,Entertainment Websites
5401,5744,nih.gov,799.373149871826,93.2209491729736,254.0,46.6104745864868,13143.0,2084.0,81112.0,91.239.206.181,Tbilisi,Georgia,0,1650,2989452,Health and Medical Websites
5411,5754,flashscore.com,331.32004737854,92.5614833831787,168.0,46.2807416915894,2170.0,1512.0,298162.0,91.239.206.181,Tbilisi,Georgia,0,628,292506,Other
5424,5768,xhamster.com,322.300910949707,97.0919132232666,507.0,48.5459566116333,6448.0,3345.0,309246.0,91.239.206.181,Tbilisi,Georgia,0,839,1510139,Other
5427,5772,spanishdict.com,502.479314804077,93.3730602264404,596.0,46.6865301132202,27031.0,1676.0,283344.0,91.239.206.181,Tbilisi,Georgia,0,14881,13589085,Other
5438,5784,wellsfargo.com,411.527633666992,93.705415725708,141.0,46.852707862854,2850.0,1659.0,131751.0,91.239.206.181,Tbilisi,Georgia,0,943,2369161,Other
5445,5791,akc.org,437.332153320313,93.1437015533447,149.0,46.5718507766724,9103.0,1076.0,601043.0,91.239.206.181,Tbilisi,Georgia,0,23515,36754487,Other
5459,5807,yelp.com,117.697477340698,45.0913906097412,1033.0,22.5456953048706,3289.0,2995.0,128033.0,45.84.39.119,Oslo,Norway,0,286,305220,Other
5464,5812,cambridge.org,126.940965652466,40.2729511260986,208.0,20.1364755630493,1619.0,963.0,286059.0,45.84.39.119,Oslo,Norway,0,502,586586,Educational Websites
5469,5817,espn.com,98.9983081817627,38.1128787994385,434.0,19.0564393997192,3562.0,2738.0,1360602.0,45.84.39.119,Oslo,Norway,0,324,1342251,Other
5470,5818,linkedin.com,186.842203140259,60.9443187713623,348.0,30.4721593856812,1152.0,772.0,133330.0,45.84.39.119,Oslo,Norway,0,1140,6265668,Social Media Sites
5475,5823,gsmarena.com,135.033369064331,38.2561683654785,59.0,19.1280841827393,1889.0,859.0,66499.0,45.84.39.119,Oslo,Norway,0,1088,4078142,Other
5478,5826,timeanddate.com,267.329454421997,38.4747982025146,78.0,19.2373991012573,1117.0,426.0,65860.0,45.84.39.119,Oslo,Norway,0,1020,2398347,Other
5491,5839,livescore.com,125.124216079712,37.9660129547119,47.0,18.983006477356,3330.0,629.0,223639.0,45.84.39.119,Oslo,Norway,0,2660,2398347,Other
5502,5851,cnbc.com,371.54746055603,38.1982326507568,196.0,19.0991163253784,1074.0,543.0,2315215.0,45.84.39.119,Oslo,Norway,0,159,47939,News Websites
5505,5854,flashscore.com,128.62229347229,38.3141040802002,70.0,19.1570520401001,10659.0,10542.0,299359.0,45.84.39.119,Oslo,Norway,0,770,608409,Other
5512,5861,vocabulary.com,103.533983230591,38.5801792144775,166.0,19.2900896072388,1757.0,1298.0,45283.0,45.84.39.119,Oslo,Norway,0,1083,4484178,Other
5518,5868,xhamster.com,82.0379257202148,42.0632362365723,341.0,21.0316181182861,2614.0,1433.0,331990.0,45.84.39.119,Oslo,Norway,0,1196,2989452,Other
5532,5884,wellsfargo.com,109.943628311157,40.8239364624023,34.0,20.4119682312012,1803.0,850.0,131955.0,45.84.39.119,Oslo,Norway,0,519,2369161,Other
