,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
2704,2875,twitch.tv,560.235977172852,269.826173782349,0.0,134.913086891174,11650.0,4369.0,225810.0,45.94.210.107,Osaka,Japan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2708,2879,github.com,560.666799545288,265.737771987915,329.0,132.868885993958,6268.0,4669.0,230794.0,45.94.210.107,Osaka,Japan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2716,2888,digitaltrends.com,548.596143722534,265.444278717041,274.0,132.722139358521,49023.0,3805.0,650480.0,45.94.210.107,Osaka,Japan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2720,2892,fast.com,834.053039550781,267.31276512146,301.0,133.65638256073,8276.0,4447.0,25627.0,45.94.210.107,Osaka,Japan,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2735,2909,wiktionary.org,208.729267120361,55.0031661987305,142.0,27.5015830993652,720.0,717.0,61262.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2736,2910,dictionary.com,167.215824127197,41.3944721221924,51.0,20.6972360610962,2375.0,851.0,205915.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
2741,2915,microsoft.com,445.526123046875,41.3572788238525,0.0,20.6786394119263,39.0,25.0,3448.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2745,2919,homedepot.com,161.951065063477,42.6325798034668,75.0,21.3162899017334,412.0,411.0,226.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2747,2921,craigslist.org,468.432188034058,49.039363861084,156.0,24.519681930542,7425.0,1357.0,52186.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2754,2928,thesaurus.com,170.404195785522,45.9296703338623,52.0,22.9648351669312,2961.0,860.0,203651.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2768,2942,ytmp3.cc,673.61307144165,42.6955223083496,228.0,21.3477611541748,2765.0,1622.0,165109.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2774,2949,nordstrom.com,121.32453918457,41.2585735321045,189.0,20.6292867660522,662.0,662.0,212635.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2781,2956,adobe.com,118.438959121704,43.1075096130371,72.0,21.5537548065186,11911.0,11225.0,318217.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2789,2965,bloomberg.com,323.56333732605,52.638053894043,57.0,26.3190269470215,13522.0,636.0,13675.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
2799,2976,pexels.com,92.3991203308106,41.8531894683838,80.0,20.9265947341919,1412.0,1044.0,140830.0,196.240.54.53,Riga,Latvia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2820,3000,google.com,136.026382446289,39.4470691680908,164.0,19.7235345840454,2386.0,892.0,194691.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2831,3011,yahoo.com,387.001037597656,36.2229347229004,149.0,18.1114673614502,1851.0,1744.0,44854.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2835,3015,microsoft.com,314.515352249145,37.4267101287842,0.0,18.7133550643921,33.0,28.0,3448.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2839,3019,homedepot.com,153.278112411499,36.3814830780029,60.0,18.1907415390015,324.0,320.0,227.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2858,3038,spotify.com,124.932527542114,43.0562496185303,128.0,21.5281248092651,3004.0,1644.0,90115.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2863,3044,nih.gov,524.07693862915,38.9668941497803,171.0,19.4834470748901,2500.0,899.0,81225.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
2868,3049,nordstrom.com,119.709730148315,37.8615856170654,241.0,18.9307928085327,600.0,600.0,210400.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2872,3053,roblox.com,311.706781387329,39.5715236663818,221.0,19.7857618331909,2221.0,1717.0,98332.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
2874,3055,thepiratebay.org,83.803653717041,35.9551906585693,934.0,17.9775953292847,2099.0,1964.0,4890.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2891,3074,dominos.com,97.4578857421875,39.0582084655762,276.0,19.5291042327881,2675.0,441.0,47710.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2893,3076,pexels.com,83.2839012145996,36.6542339324951,91.0,18.3271169662476,1148.0,873.0,140829.0,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2914,3100,google.com,96.8630313873291,20.9643840789795,165.0,10.4821920394897,2112.0,753.0,196213.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2923,3109,wiktionary.org,56.0009479522705,21.2633609771729,52.0,10.6316804885864,364.0,356.0,61262.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2925,3111,yahoo.com,433.973550796509,19.4880962371826,75.0,9.74404811859131,1271.0,1202.0,44444.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2929,3115,microsoft.com,63.6377334594727,20.9641456604004,0.0,10.4820728302002,36.0,33.0,3448.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2930,3116,walmart.com,52.3138046264648,18.1820392608643,59.0,9.09101963043213,5446.0,261.0,183490.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2933,3119,homedepot.com,59.1003894805908,19.0765857696533,77.0,9.53829288482666,214.0,213.0,227.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2935,3121,craigslist.org,364.908456802368,27.1761417388916,118.0,13.5880708694458,1929.0,1021.0,55015.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2940,3126,timeanddate.com,217.82922744751,18.7177658081055,46.0,9.35888290405273,953.0,361.0,65758.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2945,3131,bbc.com,55.3112030029297,18.5222625732422,27.0,9.26113128662109,1517.0,843.0,216165.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
2948,3134,netflix.com,374.741792678833,20.08056640625,497.0,10.040283203125,5131.0,2981.0,482244.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
2955,3141,pornhub.com,52.4764060974121,18.6748504638672,259.0,9.33742523193359,1440.0,798.0,37751.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2962,3149,nordstrom.com,62.2389316558838,22.8371620178223,247.0,11.4185810089111,513.0,513.0,210911.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
2965,3152,indiatimes.com,55.6464195251465,18.333911895752,29.0,9.16695594787598,6767.0,282.0,827018.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2966,3153,roblox.com,221.039056777954,19.193172454834,168.0,9.59658622741699,1912.0,1508.0,98332.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
2968,3155,thepiratebay.org,47.701358795166,22.383451461792,699.0,11.191725730896,1549.0,1369.0,4894.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2969,3156,adobe.com,80.3005695343018,22.0901966094971,83.0,11.0450983047485,1206.0,958.0,318075.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2974,3161,vocabulary.com,48.9740371704102,19.3240642547607,436.0,9.66203212738037,1859.0,1501.0,45239.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
2977,3165,bloomberg.com,214.163303375244,23.4472751617432,62.0,11.7236375808716,1080.0,675.0,14423.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
2981,3169,xe.com,88.3860588073731,51.9211292266846,74.0,25.9605646133423,1254.0,1198.0,402955.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3002,3192,fast.com,85.329532623291,18.4345245361328,44.0,9.21726226806641,1397.0,1310.0,25627.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3003,3193,decathlon.com,45.4590320587158,17.9915428161621,44.0,8.99577140808106,14358.0,10872.0,1198329.0,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3012,3204,apple.com,340.157270431519,164.29591178894,202.0,82.1479558944702,5789.0,2216.0,257226.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3023,3215,microsoft.com,661.729574203491,164.260864257813,0.0,82.1304321289063,40.0,28.0,3448.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3025,3217,espn.com,570.473432540894,159.848690032959,890.0,79.9243450164795,31224.0,6553.0,1552530.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3035,3227,webmd.com,1174.99113082886,159.59620475769,270.0,79.7981023788452,50655.0,2817.0,306445.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3036,3228,thesaurus.com,522.376298904419,174.899101257324,159.0,87.4495506286621,32237.0,2378.0,245289.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3043,3235,indeed.com,328.33456993103,160.218477249146,405.0,80.1092386245728,12225.0,4588.0,186319.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3051,3244,nih.gov,1136.37065887451,158.529758453369,414.0,79.2648792266846,5590.0,2441.0,81119.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3056,3249,nordstrom.com,340.329647064209,172.866344451904,363.0,86.4331722259522,1488.0,1487.0,213764.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3084,3279,github.com,361.567258834839,164.715051651001,184.0,82.3575258255005,3958.0,3151.0,234680.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3093,3289,nba.com,689.875602722168,160.247802734375,215.0,80.1239013671875,29773.0,3413.0,493403.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3101,3299,grubhub.com,329.02717590332,158.805370330811,159.0,79.4026851654053,3124.0,1129.0,2701.0,202.73.12.98,Kuala Lumpur,Malaysia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3104,3302,amazon.com,683.769464492798,161.287307739258,280.0,80.6436538696289,3413.0,2939.0,722079.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3107,3305,merriam-webster.com,432.665109634399,167.840242385864,246.0,83.9201211929321,36512.0,1777.0,279973.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
3117,3315,microsoft.com,625.375747680664,161.049127578735,0.0,80.5245637893677,38.0,33.0,3448.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3150,3349,nordstrom.com,391.625642776489,161.35573387146,266.0,80.67786693573,1477.0,1476.0,212501.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3165,3365,bloomberg.com,412.070989608765,160.730838775635,193.0,80.3654193878174,3554.0,1822.0,14423.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
3175,3376,pexels.com,337.155818939209,161.47780418396,200.0,80.73890209198,5469.0,2073.0,256174.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3195,3399,grubhub.com,387.909889221191,161.837816238403,244.0,80.9189081192017,16360.0,2407.0,260836.0,185.153.177.14,Mexico City,Mexico,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3200,3404,apple.com,191.473960876465,53.2677173614502,80.0,26.6338586807251,2534.0,780.0,257188.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3205,3409,wiktionary.org,195.818185806274,55.530309677124,152.0,27.765154838562,598.0,595.0,61262.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3211,3415,microsoft.com,394.880294799805,56.0872554779053,0.0,28.0436277389526,38.0,35.0,3448.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3215,3419,homedepot.com,200.515270233154,51.7773628234863,84.0,25.8886814117432,418.0,418.0,227.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3243,3448,cdc.gov,755.046606063843,51.5565872192383,82.0,25.7782936096191,1282.0,919.0,236314.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3250,3455,thepiratebay.org,187.902688980103,63.9383792877197,959.0,31.9691896438599,2756.0,2218.0,4967.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3256,3461,vocabulary.com,112.405300140381,51.5758991241455,596.0,25.7879495620728,3540.0,2019.0,44883.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3266,3473,goodhousekeeping.com,149.909496307373,61.596155166626,75.0,30.798077583313,1334.0,742.0,419596.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3267,3474,dominos.com,165.946960449219,51.424503326416,383.0,25.712251663208,3494.0,610.0,47710.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3271,3478,caranddriver.com,145.267248153687,51.607608795166,74.0,25.803804397583,1435.0,836.0,457011.0,178.175.141.212,Chisinau,Moldova,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3294,3504,apple.com,56.0069084167481,25.1612663269043,94.0,12.5806331634521,1843.0,541.0,257228.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3301,3511,yahoo.com,285.439014434814,28.1391143798828,118.0,14.0695571899414,1067.0,1020.0,44636.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3305,3515,microsoft.com,305.785655975342,24.1391658782959,0.0,12.069582939148,31.0,26.0,3448.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3309,3519,homedepot.com,58.0921173095703,27.2285938262939,48.0,13.614296913147,241.0,233.0,227.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3311,3521,craigslist.org,356.846809387207,25.0234603881836,125.0,12.5117301940918,2278.0,1040.0,54029.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3315,3525,cricbuzz.com,478.596448898315,26.3400077819824,30.0,13.1700038909912,3709.0,244.0,139936.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3318,3528,thesaurus.com,88.2372856140137,26.1664390563965,28.0,13.0832195281982,1681.0,652.0,204276.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3332,3542,ytmp3.cc,592.936038970947,26.2174606323242,185.0,13.1087303161621,962.0,778.0,660.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3337,3548,cdc.gov,509.180545806885,25.259256362915,42.0,12.6296281814575,779.0,502.0,236617.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
3338,3549,nordstrom.com,102.81252861023,24.5976448059082,213.0,12.2988224029541,618.0,617.0,212503.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3342,3553,roblox.com,56.6096305847168,28.3191204071045,179.0,14.1595602035522,2192.0,1883.0,95600.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
3344,3555,thepiratebay.org,68.199634552002,29.1929244995117,713.0,14.5964622497559,1598.0,1497.0,4890.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3347,3558,ssyoutube.com,61.8977546691895,29.6471118927002,650.0,14.8235559463501,1724.0,1027.0,30024.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3350,3561,vocabulary.com,63.2245540618897,24.7020721435547,416.0,12.3510360717773,1903.0,1474.0,44538.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3353,3565,bloomberg.com,217.955827713013,25.3422260284424,35.0,12.6711130142212,805.0,460.0,14423.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
3362,3575,twitch.tv,83.5199356079102,36.0124111175537,0.0,18.0062055587769,1745.0,762.0,214751.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
3363,3576,pexels.com,59.3862533569336,38.1946563720703,54.0,19.0973281860352,2981.0,1557.0,256035.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3374,3588,digitaltrends.com,68.9342021942139,24.3496894836426,26.0,12.1748447418213,7448.0,3433.0,650364.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3377,3591,akc.org,97.8238582611084,26.4272689819336,47.0,13.2136344909668,12372.0,759.0,600510.0,178.239.173.169,Amsterdam,Netherlands,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3397,3613,britannica.com,1511.76619529724,280.795812606812,560.0,140.397906303406,56354.0,4565.0,168040.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
3399,3615,microsoft.com,946.814060211182,281.213045120239,0.0,140.60652256012,36.0,30.0,3448.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3426,3642,ytmp3.cc,1203.37295532227,335.321187973022,452.0,167.660593986511,9129.0,4582.0,165100.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3432,3649,nordstrom.com,631.338357925415,281.246423721313,561.0,140.623211860657,2485.0,2485.0,210984.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
3441,3658,ssyoutube.com,610.090494155884,288.559675216675,859.0,144.279837608337,7690.0,4751.0,30024.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3452,3671,coinmarketcap.com,618.159532546997,281.973123550415,416.0,140.986561775208,12580.0,4997.0,422193.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
3454,3673,goodhousekeeping.com,653.991222381592,281.408309936523,351.0,140.704154968262,26790.0,3014.0,460755.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3458,3677,poki.com,574.09405708313,281.902551651001,306.0,140.951275825501,5631.0,2096.0,275929.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
3459,3678,caranddriver.com,623.382568359375,280.907392501831,308.0,140.453696250916,41316.0,3087.0,496134.0,116.90.74.94,Auckland,New_Zealand,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3487,3709,wiktionary.org,198.227882385254,46.5447902679443,140.0,23.2723951339722,574.0,573.0,61262.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3488,3710,dictionary.com,166.51177406311,51.1953830718994,50.0,25.5976915359497,43175.0,861.0,247578.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
3493,3715,microsoft.com,477.671146392822,48.3372211456299,0.0,24.1686105728149,40.0,29.0,3448.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3497,3719,homedepot.com,113.101005554199,46.1359024047852,77.0,23.0679512023926,391.0,391.0,226.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
3509,3731,bbc.com,120.753765106201,46.0355281829834,111.0,23.0177640914917,3623.0,1790.0,220499.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
3532,3755,thepiratebay.org,117.871522903442,46.4813709259033,735.0,23.2406854629517,2090.0,1715.0,4902.0,185.225.28.199,Skopje,North_Macedonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
